UniProtKB:Q5U5R9	HECTD2
UniProtKB:Q6SA08	TSSK4
UniProtKB:O95059	RPP14
UniProtKB:O95050	INMT
UniProtKB:O60716	CTNND1
UniProtKB:Q6P2M8	PNCK
UniProtKB:Q5U623	ATF7IP2
UniProtKB:Q9UNE0	EDAR
UniProtKB:O95045	UPP2
UniProtKB:P05091	ALDH2
UniProtKB:P05090	APOD
UniProtKB:P05089	ARG1
UniProtKB:Q14296	FASTK
UniProtKB:Q9C000	NLRP1
UniProtKB:Q9C002	NMES1
UniProtKB:Q9C004	SPRY4
UniProtKB:Q9C009	FOXQ1
UniProtKB:Q712K3	UBE2R2
UniProtKB:Q06730	ZNF33A
UniProtKB:Q14289	PTK2B
UniProtKB:Q9C019	TRIM15
UniProtKB:Q12948	FOXC1
UniProtKB:P60983	GMFB
UniProtKB:A6NP11	ZNF716
UniProtKB:Q02880	TOP2B
UniProtKB:Q6AWC2	WWC2
UniProtKB:Q6P2I3	FAHD2B
UniProtKB:Q02878	RPL6
UniProtKB:Q9C035	TRIM5
UniProtKB:Q6P2H3	CEP85
UniProtKB:A6NNM8	TTLL13P
UniProtKB:Q9UIH9	KLF15
UniProtKB:Q14258	TRIM25
UniProtKB:Q14254	FLOT2
UniProtKB:Q9UNK4	PLA2G2D
UniProtKB:Q14247	CTTN
UniProtKB:Q14241	ELOA
UniProtKB:Q14240	EIF4A2
UniProtKB:Q460N5	PARP14
UniProtKB:Q460N3	PARP15
UniProtKB:Q9UNL4	ING4
UniProtKB:P05026	ATP1B1
UniProtKB:P05023	ATP1A1
UniProtKB:Q02846	GUCY2D
UniProtKB:Q14232	EIF2B1
UniProtKB:Q6P2E9	EDC4
UniProtKB:P05019	IGF1
UniProtKB:P05015	IFNA16
UniProtKB:P05014	IFNA4
UniProtKB:P05013	IFNA6
UniProtKB:Q96LB9	PGLYRP3
UniProtKB:Q6P2D0	ZFP1
UniProtKB:Q9UNN4	GTF2A1L
UniProtKB:P05000	IFNW1
UniProtKB:Q14213	EBI3
UniProtKB:Q14210	LY6D
UniProtKB:Q6P2C8	MED27
UniProtKB:Q9NQL9	DMRT3
UniProtKB:Q6P2C0	WDR93
UniProtKB:Q9H5J4	ELOVL6
UniProtKB:Q14209	E2F2
UniProtKB:Q14207	NPAT
UniProtKB:Q14206	RCAN2
UniProtKB:Q02818	NUCB1
UniProtKB:Q14202	ZMYM3
UniProtKB:Q96LD8	SENP8
UniProtKB:P35789	ZNF93
UniProtKB:Q02809	PLOD1
UniProtKB:P60900	PSMA6
UniProtKB:Q9UNQ2	DIMT1
UniProtKB:P19419	ELK1
UniProtKB:P40429	RPL13A
UniProtKB:P40426	PBX3
UniProtKB:P40425	PBX2
UniProtKB:P40424	PBX1
UniProtKB:Q6U7Q0	ZNF322
UniProtKB:A0FGR9	ESYT3
UniProtKB:Q9UNS1	TIMELESS
UniProtKB:P15291	B4GALT1
UniProtKB:P35754	GLRX
UniProtKB:Q9NR22	PRMT8
UniProtKB:P54802	NAGLU
UniProtKB:P54803	GALC
UniProtKB:P15289	ARSA
UniProtKB:P03897	MT-ND3
UniProtKB:P03891	MT-ND2
UniProtKB:A1L3X0	ELOVL7
UniProtKB:Q9H609	ZNF576
UniProtKB:Q9NR33	POLE4
UniProtKB:Q9NR34	MAN1C1
UniProtKB:P03886	MT-ND1
UniProtKB:A2A3N6	PIPSL
UniProtKB:Q4U2R6	MRPL51
UniProtKB:A2RUU4	CLPSL1
UniProtKB:Q9NR48	ASH1L
UniProtKB:P54826	GAS1
UniProtKB:Q6EEV6	SUMO4
UniProtKB:Q9NQT4	EXOSC5
UniProtKB:Q9NQT5	EXOSC3
UniProtKB:Q9NR56	MBNL1
UniProtKB:P15259	PGAM2
UniProtKB:Q9UNW1	MINPP1
UniProtKB:Q6QHK4	FIGLA
UniProtKB:P35716	SOX11
UniProtKB:P35713	SOX18
UniProtKB:P35712	SOX6
UniProtKB:P35711	SOX5
UniProtKB:A4D256	CDC14C
UniProtKB:P19474	TRIM21
UniProtKB:P15248	IL9
UniProtKB:Q9UNX4	WDR3
UniProtKB:Q9NR71	ASAH2
UniProtKB:P54855	UGT2B15
UniProtKB:Q9UNY5	ZNF232
UniProtKB:A5YKK6	CNOT1
UniProtKB:P62079	TSPAN5
UniProtKB:Q9NR83	SLC2A4RG
UniProtKB:Q6P280	ZNF529
UniProtKB:Q9UNZ2	NSFL1C
UniProtKB:Q9NQX0	PRDM6
UniProtKB:P62068	USP46
UniProtKB:Q9NQX3	GPHN
UniProtKB:Q9C0D7	ZC3H12C
UniProtKB:Q9NQX6	ZNF331
UniProtKB:Q9NQX7	ITM2C
UniProtKB:Q9H672	ASB7
UniProtKB:Q9BXN1	ASPN
UniProtKB:Q6QHF9	PAOX
UniProtKB:A8K0S8	MEIS3P2
UniProtKB:Q9C0F3	ZNF436
UniProtKB:Q9NQZ2	UTP3
UniProtKB:Q9NQZ8	ZNF71
UniProtKB:Q96M32	AK7
UniProtKB:P45985	MAP2K4
UniProtKB:P45984	MAPK9
UniProtKB:P45983	MAPK8
UniProtKB:Q6GMV1	ALG1L
UniProtKB:A6NNY8	USP27X
UniProtKB:Q9C0H9	SRCIN1
UniProtKB:Q6P1R4	DUS1L
UniProtKB:P45974	USP5
UniProtKB:P45973	CBX5
UniProtKB:Q6QHC5	DEGS2
UniProtKB:J3KQ70	INO80B-WBP1
UniProtKB:Q96LT9	RNPC3
UniProtKB:Q6P1Q9	METTL2B
UniProtKB:Q14118	DAG1
UniProtKB:A6NNW6	ENO4
UniProtKB:Q9C0J1	B3GNT4
UniProtKB:P30153	PPP2R1A
UniProtKB:Q9C0J8	WDR33
UniProtKB:P50616	TOB1
UniProtKB:P25490	YY1
UniProtKB:P50613	CDK7
UniProtKB:P45954	ACADSB
UniProtKB:Q9C0K0	BCL11B
UniProtKB:A6NNV3	SPDYE16
UniProtKB:Q6ZN28	MACC1
UniProtKB:P58012	FOXL2
UniProtKB:Q562E7	WDR81
UniProtKB:Q9NRA0	SPHK2
UniProtKB:Q96LW9	ZSCAN31
UniProtKB:Q6P1N9	TATDN1
UniProtKB:Q6VMQ6	ATF7IP
UniProtKB:Q6P1N0	CC2D1A
UniProtKB:Q86SQ4	ADGRG6
UniProtKB:Q86T26	TMPRSS11B
UniProtKB:Q9P2D6	FAM135A
UniProtKB:Q6ZMS7	ZNF783
UniProtKB:Q6P1M0	SLC27A4
UniProtKB:A6NNS2	DHRS7C
UniProtKB:Q6P1L8	MRPL14
UniProtKB:Q6P1L6	ZNF343
UniProtKB:Q9BY41	HDAC8
UniProtKB:Q14197	MRPL58
UniProtKB:O60832	DKC1
UniProtKB:Q14192	FHL2
UniProtKB:Q14191	WRN
UniProtKB:P30101	PDIA3
UniProtKB:Q6P1K8	GTF2H2C
UniProtKB:P25440	BRD2
UniProtKB:Q9NRD8	DUOX2
UniProtKB:Q9NRD9	DUOX1
UniProtKB:Q6P1K2	PMF1
UniProtKB:Q14188	TFDP2
UniProtKB:B4DU55	ZNF879
UniProtKB:Q14186	TFDP1
UniProtKB:P60891	PRPS1
UniProtKB:Q9NRE2	TSHZ2
UniProtKB:Q6P1J9	CDC73
UniProtKB:Q02790	FKBP4
UniProtKB:Q6P1J6	PLB1
UniProtKB:Q6ZN79	ZNF705A
UniProtKB:P60880	SNAP25
UniProtKB:Q14168	MPP2
UniProtKB:Q14166	TTLL12
UniProtKB:Q14165	MLEC
UniProtKB:O60861	GAS7
UniProtKB:Q14162	SCARF1
UniProtKB:Q14160	SCRIB
UniProtKB:Q9NRG4	SMYD2
UniProtKB:O60869	EDF1
UniProtKB:Q9NRG7	SDR39U1
UniProtKB:Q9NRG9	AAAS
UniProtKB:Q9BY60	GABARAPL3
UniProtKB:Q9BXU1	STK31
UniProtKB:Q14159	SPIDR
UniProtKB:P60866	RPS20
UniProtKB:Q14156	EFR3A
UniProtKB:O60870	KIN
UniProtKB:Q14154	KIAA0141
UniProtKB:Q14152	EIF3A
UniProtKB:Q14151	SAFB2
UniProtKB:Q02763	TEK
UniProtKB:P40394	ADH7
UniProtKB:Q14149	MORC3
UniProtKB:Q14147	DHX34
UniProtKB:Q14145	KEAP1
UniProtKB:O60883	GPR37L1
UniProtKB:Q6ZMZ0	RNF19B
UniProtKB:Q02750	MAP2K1
UniProtKB:O15204	ADAMDEC1
UniProtKB:O15205	UBD
UniProtKB:P98182	ZNF200
UniProtKB:Q14139	UBE4A
UniProtKB:Q14137	BOP1
UniProtKB:Q14135	VGLL4
UniProtKB:Q14134	TRIM29
UniProtKB:P60842	EIF4A1
UniProtKB:O60895	RAMP2
UniProtKB:Q02742	GCNT1
UniProtKB:Q09472	EP300
UniProtKB:R4GMW8	BIVM-ERCC5
UniProtKB:A0A087WX78	ELOA3C
UniProtKB:P05106	ITGB3
UniProtKB:Q5FYB1	ARSI
UniProtKB:Q5FYB0	ARSJ
UniProtKB:A0A087WWV3	A0A087WWV3
UniProtKB:Q14119	VEZF1
UniProtKB:Q14117	DPYS
UniProtKB:Q14116	IL18
UniProtKB:Q14114	LRP8
UniProtKB:Q9NRL2	BAZ1A
UniProtKB:Q5FYA8	ARSH
UniProtKB:Q1L5Z9	LONRF2
UniProtKB:Q14106	TOB2
UniProtKB:Q14103	HNRNPD
UniProtKB:Q9NRM1	ENAM
UniProtKB:Q9H6K4	OPA3
UniProtKB:P35680	HNF1B
UniProtKB:Q9NRN7	AASDHPPT
UniProtKB:O15254	ACOX3
UniProtKB:Q6P1A2	LPCAT3
UniProtKB:P40337	VHL
UniProtKB:Q6U736	OPN5
UniProtKB:Q5EBM4	ZNF542P
UniProtKB:Q5EBM0	CMPK2
UniProtKB:Q9UP38	FZD1
UniProtKB:Q5EBL8	PDZD11
UniProtKB:Q86SX6	GLRX5
UniProtKB:Q9NRP7	STK36
UniProtKB:D6RJB6	USP17L20
UniProtKB:Q92530	PSMF1
UniProtKB:P35659	DEK
UniProtKB:P35658	NUP214
UniProtKB:P40313	CTRL
UniProtKB:A6NNE9	MARCH11
UniProtKB:A0A0X1KG74	ZNF816-ZNF321P
UniProtKB:P40306	PSMB10
UniProtKB:P40305	IFI27
UniProtKB:Q9H707	ZNF552
UniProtKB:Q1HG44	DUOXA2
UniProtKB:Q1HG43	DUOXA1
UniProtKB:Q9NRR5	UBQLN4
UniProtKB:Q9NRR6	INPP5E
UniProtKB:Q9NS37	CREBZF
UniProtKB:P15173	MYOG
UniProtKB:P15172	MYOD1
UniProtKB:P15170	GSPT1
UniProtKB:P35638	DDIT3
UniProtKB:P35637	FUS
UniProtKB:P15169	CPN1
UniProtKB:Q9H720	CWH43
UniProtKB:Q12986	NFX1
UniProtKB:Q9H6Q4	NARFL
UniProtKB:P35626	GRK3
UniProtKB:P35625	TIMP3
UniProtKB:Q12981	BNIP1
UniProtKB:Q12980	NPRL3
UniProtKB:P15153	RAC2
UniProtKB:Q8HWS3	RFX6
UniProtKB:Q9H6R4	NOL6
UniProtKB:Q12974	PTP4A2
UniProtKB:Q12972	PPP1R8
UniProtKB:P35613	BSG
UniProtKB:P35611	ADD1
UniProtKB:P35610	SOAT1
UniProtKB:A6NNA5	DRGX
UniProtKB:Q9NS68	TNFRSF19
UniProtKB:Q9NS69	TOMM22
UniProtKB:P15144	ANPEP
UniProtKB:Q12968	NFATC3
UniProtKB:P35609	ACTN2
UniProtKB:Q12965	MYO1E
UniProtKB:Q12962	TAF10
UniProtKB:P50591	TNFSF10
UniProtKB:Q12959	DLG1
UniProtKB:Q12955	ANK3
UniProtKB:Q12952	FOXL1
UniProtKB:Q12951	FOXI1
UniProtKB:Q12950	FOXD4
UniProtKB:Q9P2K3	RCOR3
UniProtKB:Q9NRW4	DUSP22
UniProtKB:P50583	NUDT2
UniProtKB:P15121	AKR1B1
UniProtKB:Q12947	FOXF2
UniProtKB:Q12946	FOXF1
UniProtKB:Q9NS91	RAD18
UniProtKB:P50579	METAP2
UniProtKB:Q6P179	ERAP2
UniProtKB:P50570	DNM2
UniProtKB:Q12933	TRAF2
UniProtKB:Q12931	TRAP1
UniProtKB:Q96MP8	KCTD7
UniProtKB:Q9NRY4	ARHGAP35
UniProtKB:Q6P161	MRPL54
UniProtKB:P15104	GLUL
UniProtKB:Q12926	ELAVL2
UniProtKB:Q12923	PTPN13
UniProtKB:B4DEV8	B4DEV8
UniProtKB:B4DXR9	ZNF732
UniProtKB:Q6P158	DHX57
UniProtKB:P50553	ASCL1
UniProtKB:Q9H792	PEAK1
UniProtKB:Q12913	PTPRJ
UniProtKB:A6NMZ7	COL6A6
UniProtKB:P30086	PEBP1
UniProtKB:P30084	ECHS1
UniProtKB:P50549	ETV1
UniProtKB:P50548	ERF
UniProtKB:P50542	PEX5
UniProtKB:Q12906	ILF3
UniProtKB:Q12905	ILF2
UniProtKB:Q12904	AIMP1
UniProtKB:Q12901	ZNF155
UniProtKB:P50539	MXI1
UniProtKB:P45877	PPIC
UniProtKB:A0A0B4J2F2	LOC102724428
UniProtKB:Q6P0Q8	MAST2
UniProtKB:A0A0B4J2E5	LOC102724159
UniProtKB:A0A0B4J2E2	CCL15-CCL14
UniProtKB:P25398	RPS12
UniProtKB:Q96N66	MBOAT7
UniProtKB:Q96N67	DOCK7
UniProtKB:P30050	RPL12
UniProtKB:P30049	ATP5D
UniProtKB:P30048	PRDX3
UniProtKB:P30047	GCHFR
UniProtKB:P30046	DDT
UniProtKB:P30044	PRDX5
UniProtKB:P30041	PRDX6
UniProtKB:P30040	ERP29
UniProtKB:P13995	MTHFD2
UniProtKB:P45844	ABCG1
UniProtKB:P30039	PBLD
UniProtKB:P30038	ALDH4A1
UniProtKB:P13987	CD59
UniProtKB:O60907	TBL1X
RNAcentral:URS00001E3523_9606	URS00001E3523_9606
RNAcentral:URS000034B6F5_9606	URS000034B6F5_9606
RNAcentral:URS00003EDD3D_9606	URS00003EDD3D_9606
RNAcentral:URS00001F1DA8_9606	URS00001F1DA8_9606
RNAcentral:URS00004929F1_9606	URS00004929F1_9606
RNAcentral:URS000040780F_9606	URS000040780F_9606
RNAcentral:URS00003E47B1_9606	URS00003E47B1_9606
RNAcentral:URS00002E8D60_9606	URS00002E8D60_9606
RNAcentral:URS00000ED701_9606	URS00000ED701_9606
RNAcentral:URS00005B3525_9606	URS00005B3525_9606
RNAcentral:URS00003BBF48_9606	URS00003BBF48_9606
RNAcentral:URS000052F380_9606	URS000052F380_9606
RNAcentral:URS000075C4C7_9606	URS000075C4C7_9606
RNAcentral:URS000013D17D_9606	URS000013D17D_9606
RNAcentral:URS00001DA458_9606	URS00001DA458_9606
RNAcentral:URS00005C2A6D_9606	URS00005C2A6D_9606
RNAcentral:URS00003CF1AD_9606	URS00003CF1AD_9606
RNAcentral:URS00000F6E49_9606	URS00000F6E49_9606
RNAcentral:URS0000759ECA_9606	URS0000759ECA_9606
RNAcentral:URS00003D1AE3_9606	URS00003D1AE3_9606
RNAcentral:URS000020BE6A_9606	URS000020BE6A_9606
RNAcentral:URS00000F0F49_9606	URS00000F0F49_9606
RNAcentral:URS00000E5433_9606	URS00000E5433_9606
RNAcentral:URS00002B3783_9606	URS00002B3783_9606
RNAcentral:URS00000B0E50_9606	URS00000B0E50_9606
RNAcentral:URS0000593537_9606	URS0000593537_9606
RNAcentral:URS00000C7662_9606	URS00000C7662_9606
RNAcentral:URS00006054DA_9606	URS00006054DA_9606
RNAcentral:URS000050DE77_9606	URS000050DE77_9606
RNAcentral:URS00001AADF2_9606	URS00001AADF2_9606
RNAcentral:URS0000574A2C_9606	URS0000574A2C_9606
RNAcentral:URS0000068B85_9606	URS0000068B85_9606
RNAcentral:URS000048BA36_9606	URS000048BA36_9606
RNAcentral:URS000019907A_9606	URS000019907A_9606
RNAcentral:URS000035CC3E_9606	URS000035CC3E_9606
RNAcentral:URS0000605E00_9606	URS0000605E00_9606
RNAcentral:URS000043D1A9_9606	URS000043D1A9_9606
RNAcentral:URS00001230A0_9606	URS00001230A0_9606
RNAcentral:URS00005A7A84_9606	URS00005A7A84_9606
RNAcentral:URS00005DBAF3_9606	URS00005DBAF3_9606
RNAcentral:URS0000229622_9606	URS0000229622_9606
RNAcentral:URS000016FD1A_9606	URS000016FD1A_9606
RNAcentral:URS00004023EA_9606	URS00004023EA_9606
RNAcentral:URS00004BCD9C_9606	URS00004BCD9C_9606
RNAcentral:URS000003E1A9_9606	URS000003E1A9_9606
RNAcentral:URS00004449AE_9606	URS00004449AE_9606
RNAcentral:URS00002F40E9_9606	URS00002F40E9_9606
RNAcentral:URS00002BBD4E_9606	URS00002BBD4E_9606
RNAcentral:URS000029D9F1_9606	URS000029D9F1_9606
RNAcentral:URS000034979B_9606	URS000034979B_9606
RNAcentral:URS000075DC5B_9606	URS000075DC5B_9606
RNAcentral:URS0000446722_9606	URS0000446722_9606
RNAcentral:URS00003DA300_9606	URS00003DA300_9606
RNAcentral:URS000075A42A_9606	URS000075A42A_9606
RNAcentral:URS000075A4E8_9606	URS000075A4E8_9606
RNAcentral:URS000009262D_9606	URS000009262D_9606
RNAcentral:URS00005540D2_9606	URS00005540D2_9606
RNAcentral:URS0000190DC2_9606	URS0000190DC2_9606
RNAcentral:URS00001D6BAE_9606	URS00001D6BAE_9606
RNAcentral:URS0000346F1C_9606	URS0000346F1C_9606
RNAcentral:URS00002C6949_9606	URS00002C6949_9606
RNAcentral:URS000032BD73_9606	URS000032BD73_9606
RNAcentral:URS000005D4F5_9606	URS000005D4F5_9606
RNAcentral:URS00005C2E31_9606	URS00005C2E31_9606
RNAcentral:URS0000527F89_9606	URS0000527F89_9606
RNAcentral:URS00005A4DCF_9606	URS00005A4DCF_9606
RNAcentral:URS000045147B_9606	URS000045147B_9606
RNAcentral:URS000055128B_9606	URS000055128B_9606
RNAcentral:URS00004565E5_9606	URS00004565E5_9606
RNAcentral:URS000059311D_9606	URS000059311D_9606
RNAcentral:URS00002C7B2B_9606	URS00002C7B2B_9606
RNAcentral:URS00003676C9_9606	URS00003676C9_9606
RNAcentral:URS0000495F5B_9606	URS0000495F5B_9606
RNAcentral:URS000019B0F7_9606	URS000019B0F7_9606
RNAcentral:URS00001DE669_9606	URS00001DE669_9606
RNAcentral:URS0000554A4F_9606	URS0000554A4F_9606
RNAcentral:URS00005165DA_9606	URS00005165DA_9606
RNAcentral:URS00004996E9_9606	URS00004996E9_9606
RNAcentral:URS00000B7E30_9606	URS00000B7E30_9606
RNAcentral:URS00002F4D78_9606	URS00002F4D78_9606
RNAcentral:URS00003768C5_9606	URS00003768C5_9606
RNAcentral:URS00004F4C18_9606	URS00004F4C18_9606
RNAcentral:URS00002075FA_9606	URS00002075FA_9606
RNAcentral:URS000038B599_9606	URS000038B599_9606
RNAcentral:URS0000183BED_9606	URS0000183BED_9606
RNAcentral:URS00002915C8_9606	URS00002915C8_9606
RNAcentral:URS00003B95DA_9606	URS00003B95DA_9606
RNAcentral:URS0000029EBD_9606	URS0000029EBD_9606
RNAcentral:URS0000565C8D_9606	URS0000565C8D_9606
RNAcentral:URS00002C11C3_9606	URS00002C11C3_9606
RNAcentral:URS0000236310_9606	URS0000236310_9606
RNAcentral:URS000017DBB8_9606	URS000017DBB8_9606
RNAcentral:URS00000BE495_9606	URS00000BE495_9606
RNAcentral:URS00003883FE_9606	URS00003883FE_9606
RNAcentral:URS0000759F7E_9606	URS0000759F7E_9606
RNAcentral:URS00004F9744_9606	URS00004F9744_9606
RNAcentral:URS0000272A3D_9606	URS0000272A3D_9606
RNAcentral:URS00002FDD5B_9606	URS00002FDD5B_9606
RNAcentral:URS0000476BE1_9606	URS0000476BE1_9606
RNAcentral:URS00004DC6C5_9606	URS00004DC6C5_9606
RNAcentral:URS00002C0FCB_9606	URS00002C0FCB_9606
RNAcentral:URS000059C31C_9606	URS000059C31C_9606
RNAcentral:URS00001C94E0_9606	URS00001C94E0_9606
RNAcentral:URS00004AD914_9606	URS00004AD914_9606
RNAcentral:URS0000338542_9606	URS0000338542_9606
RNAcentral:URS0000460483_9606	URS0000460483_9606
RNAcentral:URS00001DC04F_9606	URS00001DC04F_9606
RNAcentral:URS000039ED8D_9606	URS000039ED8D_9606
RNAcentral:URS000075B8B8_9606	URS000075B8B8_9606
RNAcentral:URS0000068BEA_9606	URS0000068BEA_9606
RNAcentral:URS00003B7674_9606	URS00003B7674_9606
RNAcentral:URS00005CACA0_9606	URS00005CACA0_9606
RNAcentral:URS00001A9746_9606	URS00001A9746_9606
RNAcentral:URS00004E1410_9606	URS00004E1410_9606
RNAcentral:URS00002E177F_9606	URS00002E177F_9606
RNAcentral:URS000024A59E_9606	URS000024A59E_9606
RNAcentral:URS0000192F9C_9606	URS0000192F9C_9606
RNAcentral:URS00005743AE_9606	URS00005743AE_9606
RNAcentral:URS0000272039_9606	URS0000272039_9606
RNAcentral:URS0000251D0B_9606	URS0000251D0B_9606
RNAcentral:URS000075CEB8_9606	URS000075CEB8_9606
RNAcentral:URS0000101689_9606	URS0000101689_9606
RNAcentral:URS00002FC5B0_9606	URS00002FC5B0_9606
RNAcentral:URS00000EA063_9606	URS00000EA063_9606
RNAcentral:URS0000324096_9606	URS0000324096_9606
RNAcentral:URS0000149452_9606	URS0000149452_9606
RNAcentral:URS000006FDD4_9606	URS000006FDD4_9606
RNAcentral:URS0000170CF4_9606	URS0000170CF4_9606
RNAcentral:URS000016D2D4_9606	URS000016D2D4_9606
RNAcentral:URS0000416056_9606	URS0000416056_9606
RNAcentral:URS00004C9052_9606	URS00004C9052_9606
RNAcentral:URS000075E8F5_9606	URS000075E8F5_9606
RNAcentral:URS0000298BA3_9606	URS0000298BA3_9606
RNAcentral:URS0000272A92_9606	URS0000272A92_9606
RNAcentral:URS00003FE4D4_9606	URS00003FE4D4_9606
RNAcentral:URS000020D84A_9606	URS000020D84A_9606
RNAcentral:URS000059273E_9606	URS000059273E_9606
RNAcentral:URS00001646B5_9606	URS00001646B5_9606
RNAcentral:URS000026261D_9606	URS000026261D_9606
RNAcentral:URS000030BD69_9606	URS000030BD69_9606
RNAcentral:URS0000614A9B_9606	URS0000614A9B_9606
RNAcentral:URS00005416E3_9606	URS00005416E3_9606
RNAcentral:URS000016FF9C_9606	URS000016FF9C_9606
RNAcentral:URS000019F055_9606	URS000019F055_9606
RNAcentral:URS000024463E_9606	URS000024463E_9606
RNAcentral:URS000014D9C1_9606	URS000014D9C1_9606
RNAcentral:URS000058760A_9606	URS000058760A_9606
RNAcentral:URS00005FDE70_9606	URS00005FDE70_9606
RNAcentral:URS0000087207_9606	URS0000087207_9606
UniProtKB:Q9NX01	TXNL4B
UniProtKB:O43164	PJA2
UniProtKB:Q9NX08	COMMD8
UniProtKB:Q8N9K5	ZNF565
UniProtKB:O14561	NDUFAB1
UniProtKB:P23771	GATA3
UniProtKB:Q9NX14	NDUFB11
UniProtKB:Q9NX18	SDHAF2
UniProtKB:Q6JEL2	KLHL10
UniProtKB:O14556	GAPDHS
UniProtKB:P23769	GATA2
UniProtKB:A6NIE9	PRSS29P
UniProtKB:P23760	PAX3
UniProtKB:Q9NX24	NHP2
UniProtKB:Q8N9I9	DTX3
UniProtKB:Q8N9I5	FADS6
UniProtKB:F6WH68	RTEL1-TNFRSF6B
UniProtKB:O14548	COX7A2L
UniProtKB:P23759	PAX7
UniProtKB:O14544	SOCS6
UniProtKB:O14543	SOCS3
UniProtKB:P04264	KRT1
UniProtKB:Q8N9H8	EXD3
UniProtKB:O14530	TXNDC9
UniProtKB:P23743	DGKA
UniProtKB:Q9NWS1	PARPBP
UniProtKB:Q9NX45	SOHLH2
UniProtKB:Q9NWS8	RMND1
UniProtKB:Q9NWS9	ZNF446
UniProtKB:O14529	CUX2
UniProtKB:P35125	USP6
UniProtKB:O14522	PTPRT
UniProtKB:O14521	SDHD
UniProtKB:O14520	AQP7
UniProtKB:Q01813	PFKP
UniProtKB:Q9NWT8	AURKAIP1
UniProtKB:Q8N9F0	NAT8L
UniProtKB:O14519	CDK2AP1
UniProtKB:O14514	BAI1
UniProtKB:O14512	SOCS7
UniProtKB:O14511	NRG2
UniProtKB:Q9NX61	TMEM161A
UniProtKB:Q9NX63	CHCHD3
UniProtKB:Q9NX65	ZSCAN32
UniProtKB:Q01826	SATB1
UniProtKB:O14508	SOCS2
UniProtKB:O14503	BHLHE40
UniProtKB:Q9NX70	MED29
UniProtKB:Q9NWV8	BABAM1
UniProtKB:Q9GZT5	WNT10A
UniProtKB:Q5MY95	ENTPD8
UniProtKB:Q9NWW5	CLN6
UniProtKB:Q9NWW6	NMRK1
UniProtKB:Q01844	EWSR1
UniProtKB:Q9NWW9	HRASLS2
UniProtKB:A0AVT1	UBA6
UniProtKB:Q9GZU1	MCOLN1
UniProtKB:Q9GZU7	CTDSP1
UniProtKB:Q8N9B8	RASGEF1A
UniProtKB:Q8N9B5	JMY
UniProtKB:Q9GZV1	ANKRD2
UniProtKB:Q9BUE0	MED18
UniProtKB:Q9BUE6	ISCA1
UniProtKB:Q9NWY4	HPF1
UniProtKB:Q8N9A8	CNEP1R1
UniProtKB:Q9UKN8	GTF3C4
UniProtKB:Q13233	MAP3K1
UniProtKB:Q96S21	RAB40C
UniProtKB:Q9NWZ8	GEMIN8
UniProtKB:P50053	KHK
UniProtKB:P50052	AGTR2
UniProtKB:Q9GZX5	ZNF350
UniProtKB:Q9GZX9	TWSG1
UniProtKB:Q24JP5	TMEM132A
UniProtKB:P45381	ASPA
UniProtKB:Q53T94	TAF1B
UniProtKB:P33992	MCM5
UniProtKB:P33991	MCM4
UniProtKB:Q13255	GRM1
UniProtKB:Q13886	KLF9
UniProtKB:Q9GZZ0	HOXD1
UniProtKB:Q9GZZ1	NAA50
UniProtKB:P33981	TTK
UniProtKB:Q96S52	PIGS
UniProtKB:Q96S55	WRNIP1
UniProtKB:P46934	NEDD4
UniProtKB:Q96S65	CSRNP1
UniProtKB:Q96RU7	TRIB3
UniProtKB:Q86VP1	TAX1BP1
UniProtKB:A6NI72	NCF1B
UniProtKB:P13498	CYBA
UniProtKB:P13497	BMP1
UniProtKB:Q8N8Z8	ZNF441
UniProtKB:Q9P2Y4	ZNF219
UniProtKB:Q13291	SLAMF1
UniProtKB:P13489	RNH1
UniProtKB:Q9BUL8	PDCD10
UniProtKB:Q9BUL9	RPP25
UniProtKB:A0AVK6	E2F8
UniProtKB:Q9P2X3	IMPACT
UniProtKB:Q8N8Y5	ZFP41
UniProtKB:Q9P2X0	DPM3
UniProtKB:Q8N8Y2	ATP6V0D2
UniProtKB:A6NHT5	HMX3
UniProtKB:Q86VQ6	TXNRD3
UniProtKB:Q9P2W7	B3GAT1
UniProtKB:P13473	LAMP2
UniProtKB:Q9NXB9	ELOVL2
UniProtKB:Q9P2W1	PSMC3IP
UniProtKB:P46952	HAAO
UniProtKB:Q8N988	ZNF557
UniProtKB:A0AVI4	TMEM129
UniProtKB:Q8N8W4	PNPLA1
UniProtKB:A6NHR9	SMCHD1
UniProtKB:Q8N972	ZNF709
UniProtKB:Q9BV10	ALG12
UniProtKB:A6NHQ4	EPOP
UniProtKB:A6NHQ2	FBLL1
UniProtKB:P56645	PER3
UniProtKB:Q8N8U9	BMPER
UniProtKB:Q8N967	LRTM2
UniProtKB:Q9P2T1	GMPR2
UniProtKB:Q8N8U2	CDYL2
UniProtKB:Q8N961	ABTB2
UniProtKB:A6NI15	MSGN1
UniProtKB:A6NHP3	SPDYE2B
UniProtKB:P80748	IGLV3-21
UniProtKB:O95503	CBX6
UniProtKB:Q9BV35	SLC25A23
UniProtKB:Q9P2R7	SUCLA2
UniProtKB:Q9P2R6	RERE
UniProtKB:P16233	PNLIP
UniProtKB:P08754	GNAI3
UniProtKB:A6NHM9	MOXD2P
UniProtKB:Q02156	PRKCE
UniProtKB:Q02153	GUCY1B3
UniProtKB:Q9BV57	ADI1
